cod_manzana,atlas_score,ICV,ISAL,ISE,poblacion
0504510000000000040403,0.5944592314655099,0.12638268936192698,0.8599941392735757,0.6735702283888059,57
0504510000000000070221,0.3067322089085383,0.08505233902558307,0.16714930715114695,0.6440386500121352,0
0504510000000000100226,0.5417015321040808,0.23360640628691318,0.7324870982393693,0.5538200883819842,0
0504510000000000070439,0.48499599028123924,0.07426143848466182,0.8583638752025898,0.43677615393613267,0
0504510000000000100113,0.7265071539206459,0.20696549504053122,0.856925511176912,0.9465476043532258,84
0504510000000000080122,0.2878075541312374,0.11944425136264743,0.5800348362143866,0.1465299627891009,159
0504510000000000070708,0.3789088143766648,0.12264820373678242,0.9637583445983581,0.0014103369425932932,90
0504510000000000010406,0.35142017243457824,0.10933814559197204,0.4878872265742449,0.4176290867436584,30
0504510000000000080503,0.4492042583367531,0.1930566919060449,0.2948697362659416,0.7864739254611345,243
0504510000000000040624,0.23380784107811334,0.14684157860738561,0.119003014583416,0.4368343466582407,63
0504510000000000100327,0.34197883601436435,0.2084296596374388,0.7605396985589116,0.02082519361351831,0
0504510000000000080102,0.29033367941179744,0.14082470086693338,0.3322883778410628,0.379601003873523,183
0504510000000000050417,0.2864776498692203,0.13760808848624695,0.24528379359484498,0.45958723610439367,0
0504510000000000010223,0.49475151316505683,0.08582320290241174,0.4689378500772341,0.8405342591483197,3
0504510000000000090311,0.552132712731405,0.17108388698792443,0.46374751683943183,0.9127694153198216,0
0504510000000000070736,0.4403516134995798,0.10183130701149093,0.20368158443539908,0.945390104679306,0
0504510000000000080103,0.23862488764167825,0.13875478844265426,0.4630696778268517,0.11364024182320287,195
0504510000000000020207,0.17092801381227038,0.03801776685747027,0.3408594614184065,0.15690133226110248,339
0504510000000000090503,0.649030264181433,0.18331473600259518,0.7876817121801166,0.833797159091045,0
0504510000000000050309,0.08462643335991847,0.11507406113347383,0.0002445626847098481,0.19139177385899786,96
0504510000000000090507,0.5611287096033905,0.18008417505432062,0.46648797796118113,0.9249065194196116,0
0504510000000000060303,0.37118762400015587,0.09395766294719433,0.1996376065041796,0.7737274500721865,90
0504510000000000090313,0.3670075636873428,0.170105975075716,0.12156300347781346,0.7645587096683977,69
0504510000000000100502,0.32444546644505884,0.26174187582938496,0.23440730315041858,0.44710698112355196,39
0504510000000000060323,0.4674810438429908,0.10093752543813178,0.34447064605721256,0.8775038044852715,90
0504510000000000030107,0.4841708878459035,0.020690174934338914,0.40030933768845134,0.9462119058955509,339
0504510000000000080508,0.4173556269665635,0.18944939446757347,0.649440491534722,0.35097542853503283,108
0504510000000000040401,0.45196898211201475,0.11936711712574162,0.8454038136415944,0.3169677611985765,0
0504510000000000070416,0.22810074952603798,0.0633223107355626,0.43370032003006875,0.190508116312731,138
0504510000000000010601,0.43296027074722665,0.20141992778754425,0.27291153896118103,0.756952870061221,21
0504510000000000050326,0.40151751206723535,0.12087770933904163,0.5897052660719588,0.43724362020443597,0
0504510000000000070516,0.3914369892172676,0.10868254079723155,0.5256359597384851,0.4867516111566561,84
0504510000000000070501,0.5203972533733675,0.09144938754827407,0.9535778236156417,0.41833895857645276,6
0504510000000000010105,0.2928841246042554,0.15420787836499614,0.7037121875067616,0.0015636006692753002,237
0504510000000000100206,0.42831383720412686,0.23347529730770725,0.19315415075984732,0.7923219744436129,54
0504510000000000100125,0.546840649395428,0.22002505030276065,0.5348897428658284,0.7786394323964557,42
0504510000000000050209,0.33363995518191747,0.11540578958185677,0.09538177165722983,0.7568733042282705,129
0504510000000000040136,0.1919725848453463,0.12510710831370386,0.1144537888750563,0.3520757507604275,66
0504510000000000040724,0.6343821246828582,0.15031119804859408,0.7449343853564648,0.8706678273918195,93
0504510000000000100211,0.2744680157822573,0.22022653882381754,0.5088706826625705,0.08150502025605377,87
0504510000000000090112,0.6099454804815733,0.15471745044584884,0.870891703735074,0.6754426728036246,75
0504510000000000040217,0.4616574915215115,0.13342636486536064,0.22896562200381965,0.9450626773842686,123
0504510000000000070216,0.5161722647945299,0.06798696370387353,0.8744073960220539,0.5097575267210744,105
0504510000000000070309,0.19975945583202623,0.0674924439354831,0.2584825708839138,0.28633013331247104,69
0504510000000000080619,0.38743800117743243,0.1978007012224354,0.46455724012723987,0.44809775472270663,405
0504510000000000010520,0.512714057141516,0.10658365050450372,0.6993623637012143,0.6370268367043743,165
0504510000000000050114,0.30899049830566394,0.099905003635976,0.5675647800347118,0.23476463453418073,129
0504510000000000070403,0.5176616831630536,0.07699856251733053,0.5614889803920946,0.8176176700887136,72
0504510000000000020559,0.24685294938558686,0.0799340185050885,0.598582992110853,0.05878723943758635,6
0504510000000000060801,0.5438055357113715,0.09842989692508619,0.7167890825015742,0.7102792185195009,105
0504510000000000100225,0.27368580201844017,0.23106214694804464,0.45418173650327975,0.12328214753226385,0
0504510000000000070701,0.34564027617183957,0.1137865427154492,0.3920667001564452,0.4936597795140376,54
0504510000000000060120,0.3053249602389847,0.08696997964394977,0.7857994995487227,0.019735591456499058,93
0504510000000000030203,0.4156742615084724,0.01610417013127935,0.2840193787622364,0.8852789586527693,234
0504510000000000010403,0.3231080345772656,0.12385776676616993,0.5876516744359436,0.22819680638168316,81
0504510000000000020219,0.24038928475382645,0.05000039445805215,0.20162993881923807,0.4685175706840976,24
0504510000000000020420,0.4211537835088622,0.02973354097999178,0.4000736553524671,0.770139471719347,63
0504510000000000010103,0.4906937169672676,0.15894240122695552,0.8642023434768198,0.36138005875662027,105
0504510000000000050204,0.7079470586612014,0.11634321229762087,0.9029019367085883,0.9419298571055459,9
0504510000000000090208,0.42148266403600904,0.17197107827479255,0.37611849607286785,0.6527300332002591,135
0504510000000000020610,0.35315904767288603,0.08901572250641335,0.09888184514662057,0.8315723450433625,72
0504520030201800010101,0.380525798769265,0.23832836294339535,0.16025882683015535,0.6935216174162089,27
0504510000000000010511,0.2702964800494742,0.0538300607884696,0.170969131992453,0.5747306442430424,0
0504510000000000100233,0.4515672340360511,0.23191070241227715,0.8900143076066334,0.15874733190785928,36
0504510000000000050106,0.2584109671151985,0.10676059332053787,0.2119078744477897,0.44931394453606266,57
0504510000000000010720,0.2703536003858849,0.22576144352547364,0.14928168729212243,0.4246383193107287,180
0504510000000000060106,0.1842630903784222,0.09930664524021322,0.1669873004596748,0.3048795806603376,120
0504510000000000070125,0.38042096740234693,0.08918280727620195,0.6309452564515594,0.37170249214256534,0
0504510000000000080414,0.6728737711841889,0.16839136954410233,0.7616540546976847,0.9380354173633452,45
0504510000000000070320,0.3675921035908988,0.05375185838037734,0.52745610757667,0.4765712521571943,90
0504510000000000090116,0.2198693163488227,0.14892025141685883,0.4835144162195597,0.03324758876860179,87
0504510000000000100340,0.5336156134337234,0.201565488558978,0.7466550850750061,0.5502307641783272,21
0504510000000000070220,0.2281416992574201,0.05994373587073331,0.26574801225860445,0.3619476908140882,63
0504510000000000020108,0.30585120044697756,0.08453748188318791,0.2845047940340182,0.5248595811759224,36
0504510000000000070737,0.4908889580151003,0.10479310416844795,0.727704413212822,0.5525455095914582,504
0504510000000000090510,0.742650228637964,0.18644683675990925,0.8936274962603515,0.973212443818303,0
0504510000000000060101,0.5564666619675984,0.1061778270447033,0.9836076967695705,0.4693187902197743,99
0504510000000000050308,0.1323584099184715,0.11970576352107683,0.093290415344917,0.22040803047285706,111
0504510000000000070422,0.39734635529697,0.06664749975394882,0.28235376257292677,0.7877539344409763,78
0504510000000000090332,0.45576296617410994,0.18353267584386906,0.5284350646178704,0.5798412301070467,0
0504510000000000040410,0.303624786756622,0.10973323113396292,0.49273614387758013,0.28552296697024593,165
0504510000000000100219,0.459820700076079,0.231909608980814,0.6838443492921372,0.38682535561314135,42
0504510000000000070302,0.46399886996396317,0.07190154114799704,0.6683889276137078,0.573378858717617,96
0504510000000000060634,0.4560930024123763,0.1154492103419217,0.8986626176888748,0.27857314960970936,63
0504520020301700010106,0.6155611801016214,0.7794527496814893,0.08275724852557464,0.8537474421902894,60
0504520020301700010101,0.7893894965194984,0.7539902342060941,0.7490883883675031,0.6742670436956906,96
0504510000000000050115,0.5776403393924553,0.10146872571880186,0.9486392975242811,0.5651970621241833,0
0504510000000000040504,0.507659848582122,0.11438673427812111,0.9965326867642721,0.31863816837025927,300
0504510000000000010327,0.30100292843095666,0.0919631004922674,0.20425336774476743,0.5848167396617994,0
0504510000000000020423,0.307190531903095,0.05249254607393212,0.8060590556247238,0.03890520994461011,0
0504510000000000040709,0.25191196148765377,0.15602707452706743,0.2160517986065177,0.37865338834258133,117
0504510000000000050222,0.47233264865353275,0.1254124999991726,0.5365071626837935,0.6738698086464886,54
0504510000000000100339,0.24845300256369185,0.19707726615714719,0.3847676424414803,0.15970632326062584,6
0504510000000000100229,0.3362267539195386,0.22240683152413548,0.37248102144840545,0.3796390887753317,27
0504510000000000080221,0.640673615653714,0.14560635820778975,0.8662060903421889,0.7708003120246092,165
0504510000000000070611,0.2773217991024532,0.0918766581933779,0.3395975649521211,0.3867027454899008,78
0504510000000000060423,0.3421391324174688,0.08223895189142558,0.05344494183634596,0.8545361288832076,78
0504510000000000070711,0.6315988205692777,0.10915556470450469,0.7214826318423689,0.9278875585820995,12
0504510000000000070440,0.5478450124680139,0.0763011647121324,0.6296737946056531,0.8302451224537803,0
0504510000000000030307,0.5368092206001076,0.07104719514001928,0.5954764867557776,0.8404043688882241,84
0504510000000000070126,0.2974279705487549,0.09288898699301008,0.34153791163002856,0.4371173864764125,0
0504510000000000060412,0.5768385508299169,0.09447331041663788,0.8222081936036783,0.6964954136811902,84
0504510000000000080511,0.42111436634074884,0.17644279615869965,0.9247918801445495,0.0986073677284921,90
0504510000000000020541,0.37013494265098373,0.08475153702066497,0.10106898318366708,0.8787080930992991,21
0504510000000000100610,0.6090870767675004,0.23274863637810386,0.6589309128242532,0.8070938379118653,3
0504510000000000030409,0.3283950390321354,0.08766753977463247,0.23837848165074116,0.6276933920768296,144
0504510000000000090502,0.12199924160021695,0.18996675665495713,0.11571824997347568,0.10022311697270525,0
0504510000000000030405,0.2535123481093212,0.09510742102949069,0.5986748225154522,0.06119788478799748,66
0504510000000000020615,0.3546193733184179,0.08957224050469392,0.27143518887992435,0.6623385897636609,63
0504510000000000100205,0.6815391425150711,0.23590488671752874,0.6685889318673289,0.9865873050644608,54
0504510000000000030509,0.37316241393466903,0.05287465274680699,0.9676851533374403,0.052004549802886824,120
0504510000000000050402,0.5138197360247634,0.1391337848429759,0.8353440044812822,0.471429837857263,84
0504510000000000020544,0.2721075600959571,0.07221396431876599,0.22200626793900002,0.5101167099995605,117
0504510000000000020213,0.555028861005729,0.05833327232689627,0.5876231934638935,0.9093315285053445,24
0504510000000000070116,0.520444425505534,0.08042630264951661,0.8198238667845409,0.5632412081367695,93
0504510000000000090504,0.463440863334781,0.18248525114416347,0.9033461883516753,0.22635678470889242,66
0504510000000000020206,0.09566023874089406,0.04275290800108146,0.27133724641578083,0.021907001564451245,0
0504510000000000070607,0.1302701622054636,0.08589337432404776,0.20017237189742032,0.1417956785622495,81
0504510000000000060611,0.46475707761283247,0.10735048877781139,0.829193575300164,0.3791377553195985,111
0504510000000000020620,0.30790134104573186,0.09026552207434195,0.40335249509488447,0.4057254777027167,36
0504510000000000090209,0.2769688255211397,0.16989356917581896,0.4312722763187882,0.21607423404344683,84
0504510000000000080614,0.3981083413381133,0.2080042528878993,0.8298089146659782,0.10096455002592919,48
0504510000000000040414,0.500265066833228,0.10486274511553242,0.8785938567725676,0.4264732001643482,150
0504510000000000040611,0.07001544110189861,0.13845905624064045,0.04322680192228179,0.0862429420445443,81
0504510000000000080214,0.35896668376424656,0.15477823530932272,0.5264976053654474,0.35360913769056523,78
0504510000000000060511,0.5255012747298312,0.0985373239983561,0.7390886325810078,0.6392876915408222,78
0504510000000000090111,0.44766848954328914,0.14885098203167002,0.28529481950401603,0.8361781987531248,96
0504510000000000100133,0.6222846310858445,0.21269868966784153,0.8104579801297823,0.7106466612191275,0
0504510000000000040705,0.5864393825615043,0.1560254803807445,0.6021450588417546,0.8804896300620417,144
0504510000000000090214,0.37879835566462966,0.1610405015370731,0.5434331433545831,0.3830500525428757,66
0504510000000000080613,0.25219750143769065,0.20624977308080134,0.4973259278775142,0.04791446218587592,54
0504510000000000020408,0.5998358896402235,0.042069084067784236,0.9086330809602188,0.7235160235787307,6
0504510000000000040616,0.5189796581002076,0.12725578243942048,0.3632866276481904,0.9690610713775325,96
0504510000000000070733,0.4264031496342605,0.11224945144926103,0.22162151488040127,0.8800089651481515,537
0504510000000000070114,0.3031958783940662,0.08095975007830652,0.5467117650994269,0.25918238588407605,96
0504510000000000070111,0.394830826856004,0.08364790415732663,0.5850090240185112,0.4614213633073906,99
0504510000000000030305,0.6758193718076718,0.06657646529370856,0.9876846525373371,0.8216381590773939,90
0504510000000000020553,0.2531591051060441,0.11504929071529862,0.35920017230407675,0.2797930610961262,42
0504510000000000080628,0.3910643166351826,0.21166276265959574,0.4051628103895698,0.5032553629725074,0
0504520030201800010112,0.6582385443423386,0.25477380048173875,0.901143562936365,0.6733175554573748,24
0504510000000000040119,0.42872715881880136,0.1371220358529884,0.690826339128855,0.39210011692767666,90
0504520010201000010112,0.21038066119838847,0.23745765895342866,0.3237622127409977,0.07927688066851946,3
0504510000000000050504,0.18675626658939357,0.125818530477908,0.0979689291389394,0.3540036430535626,48
0504510000000000060804,0.37042961047834116,0.09675370731163146,0.4409092084252042,0.52764782713514,33
0504510000000000020523,0.20040747512552137,0.06380612369506934,0.47899464420246474,0.07122440191042123,75
0504510000000000060518,0.4325042461467177,0.093119132681611,0.9776962321752846,0.15925855706945358,99
0504510000000000020602,0.38131062889732226,0.0941563748834438,0.13590169276621822,0.8641338948502179,192
0504510000000000040505,0.17141170664620234,0.11749735722193656,0.17365899529272266,0.2459060620175364,135
0504520030201800010106,0.5565593325771774,0.2316422024674461,0.9065932356676901,0.42111484921916953,18
0504510000000000100507,0.6117928232881239,0.2549844141540476,0.5657727774250957,0.8851979919911208,45
0504510000000000010626,0.4307132053440366,0.18486897062933622,0.4527716088173718,0.5876794269183427,0
0504510000000000060209,0.19295881924482344,0.09308718605017294,0.44666468588489305,0.054502513729389857,117
0504520010201000010105,0.49168961137483536,0.25252791585945866,0.9513898074032002,0.18325045823494246,15
0504510000000000090303,0.13386304660943546,0.17821573852820102,0.08178735091360012,0.17739484006722495,120
0504510000000000030601,0.4211745742210166,0.05181373630628715,0.4105018183482726,0.7376862976732791,93
0504510000000000060119,0.10316708688256128,0.09035287154881269,0.24850443034790526,0.017065096515452294,105
0504510000000000080607,0.6071051062005028,0.20753831883436474,0.6651557364101259,0.8208186361299243,42
0504510000000000030215,0.24097164014804304,0.00598804733247236,0.3453934491485048,0.3703121390833023,177
0504510000000000090301,0.2275653362856439,0.17380548275158142,0.3446054362333425,0.1676986938951418,120
0504510000000000010319,0.6586153528740135,0.0998518422629131,0.8998865422848373,0.8304966879477229,153
0504510000000000050506,0.5505140445192154,0.1199935978081373,0.8392201602092562,0.5840906698968272,0
0504510000000000040131,0.5788857715440625,0.1335765950341601,0.9777581666228963,0.5072760436453471,69
0504510000000000010622,0.2109824364684615,0.2076612079664092,0.4066989968488658,0.02773382484951803,177
0504510000000000030607,0.7239476401751801,0.04603045478316166,0.9840358353922097,0.9735786659985283,108
0504510000000000070213,0.20452987722222776,0.07282008221984076,0.3421924772272057,0.2099546008773313,72
0504510000000000050321,0.06681232569628752,0.10563609839495548,0.027110542981972685,0.1266802083732539,75
0504520010201000010102,0.7306522453710464,0.29436509809317896,0.8983964783524238,0.8286792484350735,78
0504510000000000050408,0.061228275146586755,0.12750861085012424,0.09265172859509108,0.024444902241341326,3
0504510000000000080108,0.37170206599093,0.13418972611901317,0.8085352671692303,0.1259631969614251,159
0504510000000000020102,0.15589494710624813,0.10614053743456496,0.05774416181575859,0.33199196198831604,132
0504510000000000090325,0.651117615841063,0.18257557628160428,0.6664090100391855,0.9613494271356535,51
0504510000000000010308,0.505523062092725,0.11006281809311778,0.4134642176306774,0.900358933853111,168
0504510000000000070526,0.32660947379478417,0.10554257504893354,0.5626176628875313,0.2808397936628523,66
0504510000000000090110,0.46149042408888036,0.1470639987775906,0.7720429309036005,0.38790429159397277,132
0504510000000000010706,0.724980431780811,0.23209366610192897,0.8598867484999207,0.9144058549347817,21
0504510000000000080223,0.22356747824702244,0.15999571472114435,0.32161324416902126,0.1938892377043443,225
0504510000000000020409,0.15905718358749352,0.049124016490102694,0.40869122542617875,0.04645486585590153,57
0504510000000000030618,0.3863308153172734,0.047642124309100566,0.1524528335748001,0.907421961985292,72
0504510000000000100239,0.5144149149548457,0.23455915014612755,0.9391842186745873,0.27374402715961854,24
0504510000000000030222,0.15031636472080223,0.024872864185975077,0.3167752215157841,0.1394214814871758,189
0504510000000000010326,0.4362850632394621,0.1077389595968008,0.2284400669497616,0.9039302252196855,0
0504510000000000010423,0.3962189214469099,0.11662194408118125,0.21480007632574527,0.8023406564160348,15
0504510000000000030605,0.445903822086474,0.04982718736066253,0.2937540192647571,0.9220588802255104,99
0504510000000000050515,0.6122730874564624,0.12602751477749993,0.7028700878047938,0.8783323343604124,0
0504510000000000010217,0.6172879593352615,0.08079719779524919,0.9162302912214627,0.7235132990394103,147
0504510000000000040520,0.5538956727008388,0.12529290912579508,0.8249602050601935,0.6020270862573004,0
0504510000000000030321,0.33046095686390214,0.0663273204247784,0.037480698695025794,0.8554149092828404,54
0504510000000000090322,0.4791388686321204,0.16571428483947948,0.4514297620413291,0.736711006774517,96
0504510000000000070714,0.524925374963184,0.1120005437979324,0.8336543929485682,0.529730114784309,72
0504510000000000030318,0.4012061129879988,0.05755914885612868,0.22530711886332055,0.8641337889771971,0
0504510000000000070609,0.4139135271101699,0.08789648668156394,0.4478075728777817,0.6450249739695558,111
0504510000000000040116,0.399346560659164,0.1368749700648195,0.8364071975546198,0.16878212505672052,90
0504510000000000080513,0.2844156652983463,0.17592049117092606,0.3674913496116573,0.29359420246013035,54
0504510000000000050409,0.5566241204040344,0.13009063699666798,0.4304427940406311,0.9989888210527168,66
0504510000000000010506,0.10452636724098713,0.0895953532162217,0.17844567790005839,0.09148927172688637,153
0504510000000000010314,0.4877910835715498,0.10949293342111813,0.29355162038300897,0.9737758612090642,6
0504510000000000100121,0.6831609480536921,0.20951710672938226,0.838579488167553,0.8472892473137411,0
0504510000000000050212,0.4245081913280727,0.1137140478471961,0.965602133889372,0.12953400850569552,114
0504510000000000020418,0.49975668629503955,0.04192232836381061,0.7697161167544084,0.5969419749726695,111
0504510000000000040629,0.4481674567368753,0.16634500164166055,0.9625028517256757,0.14280054327392833,99
0504510000000000010402,0.22541474805661638,0.12384443560789167,0.3046694790781648,0.25188744474014324,84
0504510000000000060115,0.38191951634959104,0.09542359356427843,0.31706056356244205,0.6833239603653222,129
0504510000000000020217,0.2488040604139597,0.03768962337726047,0.30308521747527517,0.40170819522625645,153
0504510000000000080123,0.2881293609261099,0.1211399719189853,0.08637924937816399,0.639343992931465,0
0504510000000000030326,0.38198911032102756,0.07052065590445623,0.6884097259399148,0.3370624572147567,0
0504510000000000030419,0.5003235351481607,0.07458916922753009,0.5735245727350787,0.7619712511004438,63
0504510000000000040409,0.22490332473534141,0.11258155822115005,0.20732457570504892,0.3591377671541157,132
0504510000000000060617,0.1481322324715613,0.0944741329323457,0.09658067825323935,0.2842174674814707,123
0504510000000000100216,0.28846540311984226,0.23294161745658423,0.39299049789124185,0.2218230474124161,30
0504510000000000010135,0.5183086883810379,0.15410793145542703,0.5179759652605247,0.7857386463225817,33
0504510000000000020547,0.3952248025775304,0.08265448719748568,0.26043727695893093,0.7880322473966921,3
0504510000000000050413,0.67499588620752,0.1294918946486327,0.9352996254182093,0.8089219992624254,93
0504510000000000080307,0.5241964748850888,0.1701721137126113,0.30335617047007934,0.9999220657943064,21
0504510000000000090213,0.2890989985691325,0.16112871366844347,0.48691458230191353,0.20139360361097824,33
0504510000000000020306,0.22485772754831074,0.03768079323444856,0.4225693090010384,0.21867277135251595,270
0504510000000000020546,0.5259906214445834,0.08062168517989143,0.7871343650619872,0.6104564588303573,21
0504510000000000060624,0.15482537494426984,0.11141356843028256,0.2678837778976142,0.11374037582172325,42
0504510000000000050410,0.17376509726738978,0.13672383013012335,0.2712399023991411,0.1353452288594459,78
0504510000000000050320,0.414999426844147,0.10983550721861439,0.5140087280886857,0.5597670751834862,57
0504510000000000030532,0.5381551501926541,0.04675569929592758,0.6339136477687932,0.8298311715407148,9
0504510000000000100320,0.2269474788723316,0.21257281513881982,0.4551823814829161,0.016714452519138612,54
0504510000000000020309,0.3517383014386913,0.029473052793105445,0.012879725615236204,0.973346082494436,129
0504510000000000040215,0.3753269520648427,0.13277629515349396,0.7541684509187903,0.19136489014830338,96
0504510000000000090210,0.4689844394331351,0.16805590458131273,0.9939405146211526,0.1649059827249385,42
0504510000000000080206,0.2870860228051631,0.16255152135107193,0.6371676828965501,0.044374703261994,117
0504510000000000030314,0.2091087460123602,0.06580148198031249,0.46380605324102286,0.10751320393942077,90
0504510000000000100221,0.4663953272623959,0.22616180984833764,0.49283858231124356,0.6010297929986683,51
0504510000000000050215,0.2855416844120549,0.11600494929837793,0.32224434970965776,0.4017455090796588,0
0504510000000000020531,0.4834966860887393,0.07194094367497693,0.9810945733289401,0.31238638436884025,6
0504510000000000070404,0.19069312029223426,0.0762584146082824,0.157902450764014,0.35407973127528825,69
0504510000000000050519,0.28772838142672014,0.12965850294717424,0.5735225847194535,0.14261781653674466,0
0504510000000000100316,0.593129133433623,0.20481180267022572,0.9817000543645907,0.46990475349024163,78
0504510000000000040209,0.6362074965866048,0.15610567461057864,0.8954701227864384,0.7191826531585248,150
0504510000000000030408,0.26935692584184984,0.09212279711834236,0.03352273560222119,0.6713904686735137,138
0504510000000000060514,0.7067813966870572,0.08879568138106667,0.8808704323401267,0.9884149044759354,159
0504510000000000020107,0.5391335312804654,0.08839020076347576,0.638828176841451,0.7858790338637336,54
0504510000000000090206,0.22206843490188863,0.17790282763843,0.16844311322907857,0.3251733818371241,120
0504510000000000090409,0.543720956495326,0.16363000069791767,0.6704575094460371,0.6911861912688397,78
0504510000000000070734,0.35944797120846256,0.11162850332317394,0.30726516313311225,0.6172687813374903,0
0504510000000000060114,0.38572994103330976,0.09654630694937918,0.12570035443503857,0.8836753726482031,105
0504510000000000020411,0.09190886465924811,0.056725029242627296,0.09711017506686659,0.17220477169228332,57
0504510000000000100409,0.24542589001868573,0.2522757069441824,0.05198595513645876,0.4292547793863638,0
0504510000000000040628,0.3757424583938841,0.16573634737742182,0.43610977766438297,0.4775663794107582,24
0504510000000000050304,0.5690096345973872,0.12281906041901804,0.8702732547842076,0.5993045026534238,87
0504510000000000060517,0.28697707580308746,0.09455984077280762,0.6567364237083674,0.0925084676798118,117
0504510000000000030511,0.3032014163771289,0.05523127663217393,0.155254614116918,0.6763827096449831,45
0504510000000000030328,0.34825855563308605,0.06381959784866745,0.5515654995505896,0.3910775597778059,0
0504510000000000070305,0.5912067473864098,0.06724369420483113,0.8979450068714336,0.6861253674346809,90
0504510000000000090118,0.33818495989175085,0.14307775200049888,0.03440075422562916,0.8022460534819791,126
0504510000000000080626,0.4958858765956701,0.19763710376142887,0.94807535101859,0.2525937703081028,0
0504510000000000020109,0.2556523149539855,0.08054994351931545,0.06889333510816187,0.6112169110799911,18
0504510000000000010609,0.4590727171589803,0.203248949879589,0.8302348641282706,0.26711014721409576,57
0504510000000000020424,0.4351014772402516,0.05251301410454555,0.3684320309860575,0.8160226434620322,0
0504510000000000100119,0.7117832734016216,0.20593262369419665,0.8477304327554089,0.9176943201160589,39
0504510000000000040511,0.29169178520494976,0.11170979099969727,0.5688265051949606,0.17578257319813428,171
0504510000000000060408,0.4385158037316495,0.10020584774341984,0.9924500623132569,0.15337434134461758,102
0504510000000000040312,0.2845247694867619,0.13767835447176255,0.09092427284536275,0.6086930084900548,0
0504510000000000080601,0.7710941678017826,0.21098891942531425,0.926976193609505,0.9908197120967202,57
0504510000000000010516,0.28929108742774345,0.07227015128734497,0.35743984767113146,0.4202367573568515,60
0504510000000000100120,0.7559520939543517,0.2067551390604405,0.9868052688732998,0.8950331829244773,42
0504510000000000070520,0.5701690641533927,0.09699623400902009,0.8121777972789433,0.6863002319291006,90
0504510000000000060113,0.359262583072833,0.0984960340911443,0.8356263115093987,0.10154803102348098,111
0504510000000000040627,0.38617659294688267,0.1279867779171055,0.23962417610820919,0.7394966171984405,63
0504510000000000050210,0.22968378749234528,0.11946284600010544,0.00739670518340696,0.5648730146423008,39
0504510000000000010125,0.4364209622936748,0.14180809612118656,0.6116515880090311,0.487010281153902,12
0504510000000000100302,0.2324168180637734,0.18664136428249686,0.0599590386321579,0.4523863787523428,36
0504510000000000020211,0.26039868878884764,0.061868911785242404,0.024995878140941175,0.6863935831389809,54
0504510000000000040515,0.39137636379966556,0.11631243491238955,0.9718209619333938,0.03277579829141264,90
0504510000000000040501,0.3822302184949031,0.09834059217116901,0.3508749808009959,0.6474172335840892,36
0504510000000000060327,0.1253585115005434,0.09473187599062872,0.2866593368728676,0.03343333823044814,0
0504510000000000050301,0.09912346731792666,0.12424559401854439,0.0741541120704825,0.14678981234435562,0
0504510000000000010214,0.38185006138243477,0.09326662812823279,0.9799453977727314,0.02241173897963633,45
0504510000000000080110,0.534132362315681,0.12260067142402327,0.5358738169671617,0.8413484432717768,162
0504510000000000030118,0.4057897839915845,0.02828542515566814,0.8394005445168837,0.2914804122575564,66
0504520010201000010110,0.6492098826311334,0.2540673771652869,0.8371541328805854,0.7140488540621506,9
0504510000000000060631,0.19391152045985757,0.11295477391757665,0.2261181909791945,0.2577101521760585,126
0504510000000000090217,0.35489457667638336,0.1644343470097225,0.3160486637699982,0.5435934738744225,51
0504510000000000020226,0.2212546796559778,0.06161291641610847,0.4908998669647675,0.1168466087845792,0
0504510000000000020519,0.447678806015474,0.09536024158423077,0.3400197491410122,0.8349713923220086,39
0504510000000000040117,0.5698515175356725,0.13837572355885566,0.7611321752355543,0.6951235082436334,87
0504510000000000080605,0.47429533316041567,0.20851819738715674,0.8492112980850319,0.2832694810819506,42
0504510000000000060330,0.4987190983680753,0.07695388851500878,0.9158137598767426,0.4130587275786308,0
0504510000000000040218,0.36951863780932676,0.12835698307114707,0.2329423746209559,0.7015934128251043,111
0504510000000000040307,0.5205603166082192,0.15123304389108688,0.4980137624438412,0.8145521781400219,99
0504510000000000030406,0.26451391731302193,0.09907797343191191,0.3383076067032612,0.3467957428092383,66
0504510000000000030526,0.32971173515755076,0.045515102342392234,0.5403070599984225,0.371412125309841,27
0504510000000000100136,0.08786948209318327,0.22125506944392406,0.029776642363981587,0.06428663037620086,0
0504510000000000100506,0.46991222154397877,0.24939581267848646,0.8152513976283762,0.26471778086341713,18
0504510000000000030504,0.36342256863770084,0.05837034920670668,0.5724815074832267,0.4158602673258859,138
0504510000000000040137,0.5586499804423851,0.12906638055086053,0.97443338361212,0.4613996784114238,48
0504510000000000030416,0.25411952818606093,0.0834755970020996,0.646665267264125,0.02645088721399569,165
0504510000000000040404,0.3021452240511683,0.1298443248576258,0.03382241160843025,0.7203984386087343,87
0504510000000000100132,0.4542023409458007,0.2099692618413787,0.8209750976405477,0.25672228191875346,0
0504510000000000020412,0.48501838578079426,0.04839944410430984,0.8568230904640252,0.4642383768788184,6
0504510000000000080222,0.5894149247210169,0.14364166636665254,0.9725434503961851,0.530372960907839,138
0504510000000000030401,0.5460519299122614,0.07885502186090859,0.6672700446513061,0.7853356803230814,147
0504510000000000080630,0.33355094299962634,0.20431540674338772,0.3276490649841066,0.43546013089319524,0
0504510000000000050219,0.18005216605351734,0.11452262382669458,0.0969151180206409,0.34855883162290047,102
